Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
China,CHN,2003,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.82656002
China,CHN,1994,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.527670026
China,CHN,1980,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.335960001
China,CHN,1979,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.336140007
China,CHN,1978,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.432700008
China,CHN,1977,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.521120012
China,CHN,1976,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.511399984
China,CHN,1975,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.538730025
China,CHN,1974,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.469680011
China,CHN,2021,"Preprimary education, duration (years)",SE.PRE.DURS,3
China,CHN,2020,"Preprimary education, duration (years)",SE.PRE.DURS,3
China,CHN,2019,"Preprimary education, duration (years)",SE.PRE.DURS,3
China,CHN,2018,"Preprimary education, duration (years)",SE.PRE.DURS,3
China,CHN,2017,"Preprimary education, duration (years)",SE.PRE.DURS,3
China,CHN,2016,"Preprimary education, duration (years)",SE.PRE.DURS,3
China,CHN,2015,"Preprimary education, duration (years)",SE.PRE.DURS,3
China,CHN,2014,"Preprimary education, duration (years)",SE.PRE.DURS,3
China,CHN,2013,"Preprimary education, duration (years)",SE.PRE.DURS,3
China,CHN,2012,"Preprimary education, duration (years)",SE.PRE.DURS,3
China,CHN,2011,"Preprimary education, duration (years)",SE.PRE.DURS,3
China,CHN,2010,"Preprimary education, duration (years)",SE.PRE.DURS,3
China,CHN,2009,"Preprimary education, duration (years)",SE.PRE.DURS,3
China,CHN,2008,"Preprimary education, duration (years)",SE.PRE.DURS,3
China,CHN,2007,"Preprimary education, duration (years)",SE.PRE.DURS,3
China,CHN,2006,"Preprimary education, duration (years)",SE.PRE.DURS,3
China,CHN,2005,"Preprimary education, duration (years)",SE.PRE.DURS,3
China,CHN,2004,"Preprimary education, duration (years)",SE.PRE.DURS,3
China,CHN,2003,"Preprimary education, duration (years)",SE.PRE.DURS,3
China,CHN,2002,"Preprimary education, duration (years)",SE.PRE.DURS,3
China,CHN,2001,"Preprimary education, duration (years)",SE.PRE.DURS,3
China,CHN,2000,"Preprimary education, duration (years)",SE.PRE.DURS,3
China,CHN,1999,"Preprimary education, duration (years)",SE.PRE.DURS,3
China,CHN,1998,"Preprimary education, duration (years)",SE.PRE.DURS,3
China,CHN,1997,"Preprimary education, duration (years)",SE.PRE.DURS,4
China,CHN,2018,"Pupil-teacher ratio, preprimary",SE.PRE.ENRL.TC.ZS,17.37685
China,CHN,2017,"Pupil-teacher ratio, preprimary",SE.PRE.ENRL.TC.ZS,18.06286
China,CHN,2016,"Pupil-teacher ratio, preprimary",SE.PRE.ENRL.TC.ZS,19.07577
China,CHN,2015,"Pupil-teacher ratio, preprimary",SE.PRE.ENRL.TC.ZS,19.93141
China,CHN,2014,"Pupil-teacher ratio, preprimary",SE.PRE.ENRL.TC.ZS,21.03872
China,CHN,2013,"Pupil-teacher ratio, preprimary",SE.PRE.ENRL.TC.ZS,22.26595
China,CHN,2012,"Pupil-teacher ratio, preprimary",SE.PRE.ENRL.TC.ZS,23.01143
China,CHN,2011,"Pupil-teacher ratio, preprimary",SE.PRE.ENRL.TC.ZS,23.15033
China,CHN,2010,"Pupil-teacher ratio, preprimary",SE.PRE.ENRL.TC.ZS,24.03674
China,CHN,2009,"Pupil-teacher ratio, preprimary",SE.PRE.ENRL.TC.ZS,22.71068
China,CHN,2008,"Pupil-teacher ratio, preprimary",SE.PRE.ENRL.TC.ZS,22.38452
China,CHN,2007,"Pupil-teacher ratio, preprimary",SE.PRE.ENRL.TC.ZS,22.42936
China,CHN,2006,"Pupil-teacher ratio, preprimary",SE.PRE.ENRL.TC.ZS,22.88608
China,CHN,2001,"Pupil-teacher ratio, preprimary",SE.PRE.ENRL.TC.ZS,26.20314
China,CHN,2000,"Pupil-teacher ratio, preprimary",SE.PRE.ENRL.TC.ZS,26.66438
China,CHN,1999,"Pupil-teacher ratio, preprimary",SE.PRE.ENRL.TC.ZS,27.44985
China,CHN,1998,"Pupil-teacher ratio, preprimary",SE.PRE.ENRL.TC.ZS,28.48124
China,CHN,1997,"Pupil-teacher ratio, preprimary",SE.PRE.ENRL.TC.ZS,30.00607
China,CHN,1996,"Pupil-teacher ratio, preprimary",SE.PRE.ENRL.TC.ZS,30.98329
China,CHN,1995,"Pupil-teacher ratio, preprimary",SE.PRE.ENRL.TC.ZS,30.52224
China,CHN,1994,"Pupil-teacher ratio, preprimary",SE.PRE.ENRL.TC.ZS,30.53278
China,CHN,1993,"Pupil-teacher ratio, preprimary",SE.PRE.ENRL.TC.ZS,29.79399
China,CHN,1992,"Pupil-teacher ratio, preprimary",SE.PRE.ENRL.TC.ZS,28.73313
China,CHN,1991,"Pupil-teacher ratio, preprimary",SE.PRE.ENRL.TC.ZS,26.31043
China,CHN,1990,"Pupil-teacher ratio, preprimary",SE.PRE.ENRL.TC.ZS,26.05641
China,CHN,1989,"Pupil-teacher ratio, preprimary",SE.PRE.ENRL.TC.ZS,27.66304
China,CHN,1988,"Pupil-teacher ratio, preprimary",SE.PRE.ENRL.TC.ZS,27.75315
China,CHN,1987,"Pupil-teacher ratio, preprimary",SE.PRE.ENRL.TC.ZS,26.92974
China,CHN,1986,"Pupil-teacher ratio, preprimary",SE.PRE.ENRL.TC.ZS,26.90835
China,CHN,1985,"Pupil-teacher ratio, preprimary",SE.PRE.ENRL.TC.ZS,26.36408
China,CHN,1984,"Pupil-teacher ratio, preprimary",SE.PRE.ENRL.TC.ZS,26.33372
China,CHN,1983,"Pupil-teacher ratio, preprimary",SE.PRE.ENRL.TC.ZS,26.80853
China,CHN,1982,"Pupil-teacher ratio, preprimary",SE.PRE.ENRL.TC.ZS,26.33308
China,CHN,1981,"Pupil-teacher ratio, preprimary",SE.PRE.ENRL.TC.ZS,28.01972
China,CHN,1980,"Pupil-teacher ratio, preprimary",SE.PRE.ENRL.TC.ZS,29.85501
China,CHN,1979,"Pupil-teacher ratio, preprimary",SE.PRE.ENRL.TC.ZS,28.43682
China,CHN,1978,"Pupil-teacher ratio, preprimary",SE.PRE.ENRL.TC.ZS,26.78614
China,CHN,1977,"Pupil-teacher ratio, preprimary",SE.PRE.ENRL.TC.ZS,27.13397
China,CHN,1976,"Pupil-teacher ratio, preprimary",SE.PRE.ENRL.TC.ZS,26.21564
China,CHN,1975,"Pupil-teacher ratio, preprimary",SE.PRE.ENRL.TC.ZS,25.0999
China,CHN,1974,"Pupil-teacher ratio, preprimary",SE.PRE.ENRL.TC.ZS,28.65497
China,CHN,2021,"School enrollment, preprimary (% gross)",SE.PRE.ENRR,93.06867218
China,CHN,2020,"School enrollment, preprimary (% gross)",SE.PRE.ENRR,90.48982239
China,CHN,2019,"School enrollment, preprimary (% gross)",SE.PRE.ENRR,89.11855316
China,CHN,2018,"School enrollment, preprimary (% gross)",SE.PRE.ENRR,88.09340668
China,CHN,2017,"School enrollment, preprimary (% gross)",SE.PRE.ENRR,84.79782104
China,CHN,2016,"School enrollment, preprimary (% gross)",SE.PRE.ENRR,82.36118317
China,CHN,2015,"School enrollment, preprimary (% gross)",SE.PRE.ENRR,78.65605164
China,CHN,2014,"School enrollment, preprimary (% gross)",SE.PRE.ENRR,76.0712738
China,CHN,2013,"School enrollment, preprimary (% gross)",SE.PRE.ENRR,72.77945709
China,CHN,2012,"School enrollment, preprimary (% gross)",SE.PRE.ENRR,68.35070038
China,CHN,2011,"School enrollment, preprimary (% gross)",SE.PRE.ENRR,59.92232895
China,CHN,2010,"School enrollment, preprimary (% gross)",SE.PRE.ENRR,53.66677856
China,CHN,2009,"School enrollment, preprimary (% gross)",SE.PRE.ENRR,50.15158081
China,CHN,2008,"School enrollment, preprimary (% gross)",SE.PRE.ENRR,47.0922699
China,CHN,2007,"School enrollment, preprimary (% gross)",SE.PRE.ENRR,44.7893219
China,CHN,2006,"School enrollment, preprimary (% gross)",SE.PRE.ENRR,42.55636978
China,CHN,2003,"School enrollment, preprimary (% gross)",SE.PRE.ENRR,39.19935989
China,CHN,2002,"School enrollment, preprimary (% gross)",SE.PRE.ENRR,40.05329895
China,CHN,2001,"School enrollment, preprimary (% gross)",SE.PRE.ENRR,44.7024498
China,CHN,2000,"School enrollment, preprimary (% gross)",SE.PRE.ENRR,44.85821915
China,CHN,1999,"School enrollment, preprimary (% gross)",SE.PRE.ENRR,44.90832138
China,CHN,1998,"School enrollment, preprimary (% gross)",SE.PRE.ENRR,40.81071091
China,CHN,1997,"School enrollment, preprimary (% gross)",SE.PRE.ENRR,27.4684391
China,CHN,1996,"School enrollment, preprimary (% gross)",SE.PRE.ENRR,25.96795082
China,CHN,1995,"School enrollment, preprimary (% gross)",SE.PRE.ENRR,24.58620071
China,CHN,1994,"School enrollment, preprimary (% gross)",SE.PRE.ENRR,23.62886047
China,CHN,1993,"School enrollment, preprimary (% gross)",SE.PRE.ENRR,23.49319077
China,CHN,1992,"School enrollment, preprimary (% gross)",SE.PRE.ENRR,22.68738937
China,CHN,1991,"School enrollment, preprimary (% gross)",SE.PRE.ENRR,21.48073006
China,CHN,1990,"School enrollment, preprimary (% gross)",SE.PRE.ENRR,20.91724014
China,CHN,1989,"School enrollment, preprimary (% gross)",SE.PRE.ENRR,21.92033005
China,CHN,1988,"School enrollment, preprimary (% gross)",SE.PRE.ENRR,22.43302917
China,CHN,1987,"School enrollment, preprimary (% gross)",SE.PRE.ENRR,21.02293015
China,CHN,1986,"School enrollment, preprimary (% gross)",SE.PRE.ENRR,19.47879028
China,CHN,1985,"School enrollment, preprimary (% gross)",SE.PRE.ENRR,16.89035034
China,CHN,1984,"School enrollment, preprimary (% gross)",SE.PRE.ENRR,14.49168015
China,CHN,1983,"School enrollment, preprimary (% gross)",SE.PRE.ENRR,13.40050983
China,CHN,1982,"School enrollment, preprimary (% gross)",SE.PRE.ENRR,11.99475002
China,CHN,1981,"School enrollment, preprimary (% gross)",SE.PRE.ENRR,12.40631962
China,CHN,1980,"School enrollment, preprimary (% gross)",SE.PRE.ENRR,9.103899956
China,CHN,1979,"School enrollment, preprimary (% gross)",SE.PRE.ENRR,7.853970051
China,CHN,1978,"School enrollment, preprimary (% gross)",SE.PRE.ENRR,8.594940186
China,CHN,1977,"School enrollment, preprimary (% gross)",SE.PRE.ENRR,12.97702026
China,CHN,1976,"School enrollment, preprimary (% gross)",SE.PRE.ENRR,5.672969818
China,CHN,1975,"School enrollment, preprimary (% gross)",SE.PRE.ENRR,2.407949924
China,CHN,1974,"School enrollment, preprimary (% gross)",SE.PRE.ENRR,2.254820108
China,CHN,2021,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,93.57527161
China,CHN,2020,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,90.73432922
China,CHN,2019,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,89.16474152
China,CHN,2018,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,88.37187195
China,CHN,2017,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,85.09947968
China,CHN,2016,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,82.54248047
China,CHN,2015,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,78.82756042
China,CHN,2014,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,76.09638977
China,CHN,2013,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,73.03578949
China,CHN,2012,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,68.2407074
China,CHN,2011,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,58.90279007
China,CHN,2010,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,52.29121017
China,CHN,2009,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,48.63462067
China,CHN,2008,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,45.41912842
China,CHN,2007,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,43.14146042
China,CHN,2006,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,41.11455154
China,CHN,2003,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,37.94448853
China,CHN,2002,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,38.89001083
China,CHN,2001,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,44.07704163
China,CHN,2000,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,44.07949829
China,CHN,1999,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,44.32965851
China,CHN,1998,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,40.11965942
China,CHN,1997,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,26.75321007
China,CHN,1996,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,25.29718018
China,CHN,1995,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,23.90509033
China,CHN,1994,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,23.00201988
China,CHN,1993,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,22.86963081
China,CHN,1992,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,22.06452942
China,CHN,1991,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,21.09115028
China,CHN,1990,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,20.06034088
China,CHN,1989,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,21.11804962
China,CHN,1988,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,21.67481041
China,CHN,1987,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,20.5656395
China,CHN,1986,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,18.92765999
China,CHN,1985,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,16.19247055
China,CHN,1984,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,14.2192297
China,CHN,2021,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,92.62123108
China,CHN,2020,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,90.27464294
China,CHN,2019,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,89.07804871
China,CHN,2018,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,87.85069275
China,CHN,2017,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,84.53648376
China,CHN,2016,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,82.20493317
China,CHN,2015,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,78.50868225
China,CHN,2014,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,76.04974365
China,CHN,2013,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,72.55973816
China,CHN,2012,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,68.44506836
China,CHN,2011,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,60.79878998
China,CHN,2010,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,54.85113144
China,CHN,2009,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,51.46009827
China,CHN,2008,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,48.54235077
China,CHN,2007,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,46.22478104
China,CHN,2006,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,43.81826019
China,CHN,2003,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,40.30393982
China,CHN,2002,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,41.07410812
China,CHN,2001,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,45.25111008
China,CHN,2000,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,45.54515839
China,CHN,1999,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,45.42152023
China,CHN,1998,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,41.43294907
China,CHN,1997,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,28.12335968
China,CHN,1996,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,26.58695984
China,CHN,1995,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,25.21747017
China,CHN,1994,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,24.21203995
China,CHN,1993,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,24.07493019
China,CHN,1992,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,23.26989937
China,CHN,1991,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,21.84589005
China,CHN,1990,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,21.72172928
China,CHN,1989,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,22.67433929
China,CHN,1988,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,23.14624977
China,CHN,1987,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,21.4532795
China,CHN,1986,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,19.99757004
China,CHN,1985,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,17.54726982
China,CHN,1984,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,14.74812031
China,CHN,2021,Primary school starting age (years),SE.PRM.AGES,6
China,CHN,2020,Primary school starting age (years),SE.PRM.AGES,6
China,CHN,2019,Primary school starting age (years),SE.PRM.AGES,6
China,CHN,2018,Primary school starting age (years),SE.PRM.AGES,6
China,CHN,2017,Primary school starting age (years),SE.PRM.AGES,6
China,CHN,2016,Primary school starting age (years),SE.PRM.AGES,6
China,CHN,2015,Primary school starting age (years),SE.PRM.AGES,6
China,CHN,2014,Primary school starting age (years),SE.PRM.AGES,6
China,CHN,2013,Primary school starting age (years),SE.PRM.AGES,6
China,CHN,2012,Primary school starting age (years),SE.PRM.AGES,6
China,CHN,2011,Primary school starting age (years),SE.PRM.AGES,6
China,CHN,2010,Primary school starting age (years),SE.PRM.AGES,6
China,CHN,2009,Primary school starting age (years),SE.PRM.AGES,6
China,CHN,2008,Primary school starting age (years),SE.PRM.AGES,6
China,CHN,2007,Primary school starting age (years),SE.PRM.AGES,6
China,CHN,2006,Primary school starting age (years),SE.PRM.AGES,6
China,CHN,2005,Primary school starting age (years),SE.PRM.AGES,6
China,CHN,2004,Primary school starting age (years),SE.PRM.AGES,6
China,CHN,2003,Primary school starting age (years),SE.PRM.AGES,7
China,CHN,2002,Primary school starting age (years),SE.PRM.AGES,7
China,CHN,2001,Primary school starting age (years),SE.PRM.AGES,7
China,CHN,2000,Primary school starting age (years),SE.PRM.AGES,7
China,CHN,1999,Primary school starting age (years),SE.PRM.AGES,7
China,CHN,1998,Primary school starting age (years),SE.PRM.AGES,7
China,CHN,1997,Primary school starting age (years),SE.PRM.AGES,7
China,CHN,1996,Primary school starting age (years),SE.PRM.AGES,7
China,CHN,1995,Primary school starting age (years),SE.PRM.AGES,7
China,CHN,1994,Primary school starting age (years),SE.PRM.AGES,7
China,CHN,1993,Primary school starting age (years),SE.PRM.AGES,7
China,CHN,1992,Primary school starting age (years),SE.PRM.AGES,7
China,CHN,1991,Primary school starting age (years),SE.PRM.AGES,7
China,CHN,1990,Primary school starting age (years),SE.PRM.AGES,7
China,CHN,1989,Primary school starting age (years),SE.PRM.AGES,7
China,CHN,1988,Primary school starting age (years),SE.PRM.AGES,7
China,CHN,1987,Primary school starting age (years),SE.PRM.AGES,7
China,CHN,1986,Primary school starting age (years),SE.PRM.AGES,7
China,CHN,1985,Primary school starting age (years),SE.PRM.AGES,7
China,CHN,1984,Primary school starting age (years),SE.PRM.AGES,7
China,CHN,1983,Primary school starting age (years),SE.PRM.AGES,7
China,CHN,1982,Primary school starting age (years),SE.PRM.AGES,7
China,CHN,1981,Primary school starting age (years),SE.PRM.AGES,7
China,CHN,1980,Primary school starting age (years),SE.PRM.AGES,7
China,CHN,1979,Primary school starting age (years),SE.PRM.AGES,7
China,CHN,1978,Primary school starting age (years),SE.PRM.AGES,7
China,CHN,1977,Primary school starting age (years),SE.PRM.AGES,7
China,CHN,1976,Primary school starting age (years),SE.PRM.AGES,7
China,CHN,1975,Primary school starting age (years),SE.PRM.AGES,7
China,CHN,1974,Primary school starting age (years),SE.PRM.AGES,7
China,CHN,1973,Primary school starting age (years),SE.PRM.AGES,7
China,CHN,1972,Primary school starting age (years),SE.PRM.AGES,7
China,CHN,1971,Primary school starting age (years),SE.PRM.AGES,7
China,CHN,1970,Primary school starting age (years),SE.PRM.AGES,7
China,CHN,2009,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,97.66327667
China,CHN,2008,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,98.7820816
China,CHN,2007,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,93.01660919
China,CHN,2006,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,91.41940308
China,CHN,1997,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,88.26853943
China,CHN,1996,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,90.37236023
China,CHN,2009,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,98.85392761
China,CHN,2008,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,99.71634674
China,CHN,2007,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,93.6427536
China,CHN,2006,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,91.82227325
China,CHN,1997,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,92.87107086
China,CHN,1996,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,96.10134125
China,CHN,2009,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,98.29463196
China,CHN,2008,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,99.27693939
China,CHN,2007,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,93.34789276
China,CHN,2006,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,91.6324234
China,CHN,1997,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,90.64083862
China,CHN,1996,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,93.32328796
China,CHN,1995,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,98.77063751
China,CHN,1994,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,103.5136185
China,CHN,1993,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,101.1017227
China,CHN,1992,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,99.28115845
China,CHN,1991,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,102.9511871
China,CHN,1990,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,101.5680618
China,CHN,1989,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,100.4050369
China,CHN,1982,"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",SE.PRM.CUAT.FE.ZS,37.73112869
China,CHN,1982,"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",SE.PRM.CUAT.MA.ZS,72.38269043
China,CHN,1982,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,55.526371
China,CHN,2021,"Primary education, duration (years)",SE.PRM.DURS,6
China,CHN,2020,"Primary education, duration (years)",SE.PRM.DURS,6
China,CHN,2019,"Primary education, duration (years)",SE.PRM.DURS,6
China,CHN,2018,"Primary education, duration (years)",SE.PRM.DURS,6
China,CHN,2017,"Primary education, duration (years)",SE.PRM.DURS,6
China,CHN,2016,"Primary education, duration (years)",SE.PRM.DURS,6
China,CHN,2015,"Primary education, duration (years)",SE.PRM.DURS,6
China,CHN,2014,"Primary education, duration (years)",SE.PRM.DURS,6
China,CHN,2013,"Primary education, duration (years)",SE.PRM.DURS,6
China,CHN,2012,"Primary education, duration (years)",SE.PRM.DURS,6
China,CHN,2011,"Primary education, duration (years)",SE.PRM.DURS,6
China,CHN,2010,"Primary education, duration (years)",SE.PRM.DURS,6
China,CHN,2009,"Primary education, duration (years)",SE.PRM.DURS,6
China,CHN,2008,"Primary education, duration (years)",SE.PRM.DURS,6
China,CHN,2007,"Primary education, duration (years)",SE.PRM.DURS,6
China,CHN,2006,"Primary education, duration (years)",SE.PRM.DURS,6
China,CHN,2005,"Primary education, duration (years)",SE.PRM.DURS,6
China,CHN,2004,"Primary education, duration (years)",SE.PRM.DURS,6
China,CHN,2003,"Primary education, duration (years)",SE.PRM.DURS,5
China,CHN,2002,"Primary education, duration (years)",SE.PRM.DURS,5
China,CHN,2001,"Primary education, duration (years)",SE.PRM.DURS,5
China,CHN,2000,"Primary education, duration (years)",SE.PRM.DURS,5
China,CHN,1999,"Primary education, duration (years)",SE.PRM.DURS,5
China,CHN,1998,"Primary education, duration (years)",SE.PRM.DURS,5
China,CHN,1997,"Primary education, duration (years)",SE.PRM.DURS,5
China,CHN,1996,"Primary education, duration (years)",SE.PRM.DURS,5
China,CHN,1995,"Primary education, duration (years)",SE.PRM.DURS,5
China,CHN,1994,"Primary education, duration (years)",SE.PRM.DURS,5
China,CHN,1993,"Primary education, duration (years)",SE.PRM.DURS,5
China,CHN,1992,"Primary education, duration (years)",SE.PRM.DURS,5
China,CHN,1991,"Primary education, duration (years)",SE.PRM.DURS,5
China,CHN,1990,"Primary education, duration (years)",SE.PRM.DURS,5
China,CHN,1989,"Primary education, duration (years)",SE.PRM.DURS,5
China,CHN,1988,"Primary education, duration (years)",SE.PRM.DURS,5
China,CHN,1987,"Primary education, duration (years)",SE.PRM.DURS,5
China,CHN,1986,"Primary education, duration (years)",SE.PRM.DURS,5
China,CHN,1985,"Primary education, duration (years)",SE.PRM.DURS,5
China,CHN,1984,"Primary education, duration (years)",SE.PRM.DURS,5
China,CHN,1983,"Primary education, duration (years)",SE.PRM.DURS,5
China,CHN,1982,"Primary education, duration (years)",SE.PRM.DURS,5
China,CHN,1981,"Primary education, duration (years)",SE.PRM.DURS,5
China,CHN,1980,"Primary education, duration (years)",SE.PRM.DURS,5
China,CHN,1979,"Primary education, duration (years)",SE.PRM.DURS,5
China,CHN,1978,"Primary education, duration (years)",SE.PRM.DURS,5
China,CHN,1977,"Primary education, duration (years)",SE.PRM.DURS,5
China,CHN,1976,"Primary education, duration (years)",SE.PRM.DURS,5
China,CHN,1975,"Primary education, duration (years)",SE.PRM.DURS,5
China,CHN,1974,"Primary education, duration (years)",SE.PRM.DURS,5
China,CHN,1973,"Primary education, duration (years)",SE.PRM.DURS,5
China,CHN,1972,"Primary education, duration (years)",SE.PRM.DURS,5
